Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
dwuteownik_00034-view03.png,inny,ceownik,0.9915025690570474
dwuteownik_00040-view01.png,inny,ceownik,0.7581368386745453
dwuteownik_00062-view05.png,inny,ceownik,0.6889260411262512
dwuteownik_00065-view02.png,inny,ceownik,0.9811852276325226
dwuteownik_00065-view03.png,inny,ceownik,0.959551103413105
dwuteownik_00065-view05.png,inny,ceownik,0.674379974603653
dwuteownik_00068-view04.png,inny,ceownik,0.9992214756202884
dwuteownik_00074-view01.png,inny,ceownik,0.9650523699820042
dwuteownik_00074-view05.png,inny,ceownik,0.9879113053902984
dwuteownik_00075-view02.png,inny,ceownik,0.8311394602060318
dwuteownik_00078-view03.png,inny,ceownik,0.9960851799696684
dwuteownik_00081-view01.png,inny,ceownik,0.9897003602236509
dwuteownik_00083-view04.png,inny,ceownik,0.9976746705360711
katownik_00001-view01.png,inny,ceownik,0.9995313222752884
katownik_00002-view01.png,inny,ceownik,0.99927543947706
katownik_00002-view04.png,inny,ceownik,0.7952824532985687
katownik_00003-view05.png,inny,ceownik,0.9056854695081711
katownik_00005-view01.png,inny,ceownik,0.9950520163401961
katownik_00021-view03.png,inny,ceownik,0.7318572402000427
katownik_00022-view04.png,inny,ceownik,0.9997213180467952
katownik_00027-view01.png,inny,ceownik,0.7304351329803467
katownik_00044-view03.png,inny,ceownik,0.8524823933839798
katownik_00054-view05.png,inny,ceownik,0.7654760628938675
katownik_00068-view02.png,inny,ceownik,0.8728165924549103
katownik_00071-view05.png,inny,ceownik,0.5429156422615051
katownik_00074-view01.png,inny,ceownik,0.9677399732172489
katownik_00079-view02.png,inny,ceownik,0.654418557882309
plaskownik_00001-view03.png,inny,ceownik,0.835093304514885
plaskownik_00013-view05.png,inny,ceownik,0.9755001533776522
plaskownik_00014-view03.png,inny,ceownik,0.9998949423534214
plaskownik_00018-view02.png,inny,ceownik,0.7584455609321594
plaskownik_00020-view01.png,inny,ceownik,0.9504243358969688
plaskownik_00037-view04.png,inny,ceownik,0.5580878555774689
plaskownik_00040-view02.png,inny,ceownik,0.6933020353317261
plaskownik_00041-view05.png,inny,ceownik,0.8849630281329155
plaskownik_00049-view02.png,inny,ceownik,0.6565234363079071
plaskownik_00049-view03.png,inny,ceownik,0.6205678582191467
plaskownik_00050-view02.png,inny,ceownik,0.8486321419477463
plaskownik_00056-view05.png,inny,ceownik,0.9833037536591291
plaskownik_00070-view05.png,inny,ceownik,0.9614757671952248
plaskownik_00077-view04.png,inny,ceownik,0.9857096578925848
plaskownik_00080-view02.png,inny,ceownik,0.9989024113165215
