Nazwa pliku,Klasa rzeczywista,Klasa predykowana,Prawdopodobieństwo
katownik_00073-view05.png,inny,ceownik,0.893673837184906
katownik_00074-view02.png,inny,ceownik,0.9003138393163681
katownik_00083-view01.png,inny,ceownik,0.5173785090446472
plaskownik_00004-view01.png,inny,ceownik,0.9949461198411882
plaskownik_00012-view03.png,inny,ceownik,0.5211454629898071
plaskownik_00016-view03.png,inny,ceownik,0.9444065764546394
plaskownik_00016-view04.png,inny,ceownik,0.83744116127491
plaskownik_00017-view02.png,inny,ceownik,0.9798908438533545
plaskownik_00019-view05.png,inny,ceownik,0.9898913744837046
plaskownik_00020-view03.png,inny,ceownik,0.812508299946785
plaskownik_00034-view01.png,inny,ceownik,0.8858673870563507
plaskownik_00034-view05.png,inny,ceownik,0.8181052058935165
plaskownik_00064-view02.png,inny,ceownik,0.9301838129758835
plaskownik_00069-view02.png,inny,ceownik,0.9357010796666145
plaskownik_00073-view05.png,inny,ceownik,0.8809284195303917
plaskownik_00082-view02.png,inny,ceownik,0.8620006293058395
